url,tournament_id,slug,name,category,end_year
https://stats.tennismylife.org/tournaments/cap-dagde-wct/records/percentage/rounds,812,cap-dagde-wct,"Cap d'Agde WCT",A,1982
https://stats.tennismylife.org/tournaments/cap-dagde-wct/records/streak,812,cap-dagde-wct,"Cap d'Agde WCT",A,1982
https://stats.tennismylife.org/tournaments/cap-dagde-wct/records/timespan,812,cap-dagde-wct,"Cap d'Agde WCT",A,1982
https://stats.tennismylife.org/tournaments/cap-dagde-wct/records/rounds,812,cap-dagde-wct,"Cap d'Agde WCT",A,1982
https://stats.tennismylife.org/tournaments/cap-dagde-wct/records/least,812,cap-dagde-wct,"Cap d'Agde WCT",A,1982
https://stats.tennismylife.org/tournaments/cap-dagde-wct/records/roundsonentries,812,cap-dagde-wct,"Cap d'Agde WCT",A,1982
https://stats.tennismylife.org/tournaments/cape-town-1/records,9346,cape-town-1,"Cape Town-1",A,1968
https://stats.tennismylife.org/tournaments/cape-town-1/records/count,9346,cape-town-1,"Cape Town-1",A,1968
https://stats.tennismylife.org/tournaments/cape-town-1/records/count/titles,9346,cape-town-1,"Cape Town-1",A,1968
https://stats.tennismylife.org/tournaments/cape-town-1/records/count/wins,9346,cape-town-1,"Cape Town-1",A,1968
https://stats.tennismylife.org/tournaments/cape-town-1/records/count/played,9346,cape-town-1,"Cape Town-1",A,1968
https://stats.tennismylife.org/tournaments/cape-town-1/records/count/entries,9346,cape-town-1,"Cape Town-1",A,1968
https://stats.tennismylife.org/tournaments/cape-town-1/records/ages,9346,cape-town-1,"Cape Town-1",A,1968
https://stats.tennismylife.org/tournaments/cape-town-1/records/ages/main,9346,cape-town-1,"Cape Town-1",A,1968
https://stats.tennismylife.org/tournaments/cape-town-1/records/ages/titles,9346,cape-town-1,"Cape Town-1",A,1968
https://stats.tennismylife.org/tournaments/cape-town-1/records/ages/oldestrounds,9346,cape-town-1,"Cape Town-1",A,1968
https://stats.tennismylife.org/tournaments/cape-town-1/records/ages/youngestrounds,9346,cape-town-1,"Cape Town-1",A,1968
https://stats.tennismylife.org/tournaments/cape-town-1/records/percentage,9346,cape-town-1,"Cape Town-1",A,1968
